"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HEMGN","ENSG00000136929.13",4486.93449722358,0.570961265823811,0.439075244679901,1.30037225450972,0.193473414578029,0.955714497271667
"SPTBN5","ENSG00000137877.10",125.104649605704,-0.341931987691021,0.273004903035488,-1.25247562915225,0.210396603273111,0.966097620098899
"SPTA1","ENSG00000163554.15",547.090901891586,0.543016115275683,0.488906063612129,1.11067576307763,0.266707938352473,0.993771429181148
"SLC4A1","ENSG00000004939.16",52961.7878651032,0.204195838030682,0.605034056919369,0.337494783467859,0.735743943911133,0.999755084243879
"SPTB","ENSG00000070182.21",9095.66892647941,0.0358747605199295,0.679926705632632,0.0527626878349338,0.957920990862797,0.999755084243879
"RHAG","ENSG00000112077.18",56.2161302465674,-0.412780193313459,0.55620525544756,-0.742136449216591,0.458004667927627,0.999755084243879
"EPB42","ENSG00000166947.15",5265.84111485875,0.327509601707838,0.550516780889273,0.59491302186792,0.551901612429949,0.999755084243879
"AHSP","ENSG00000169877.10",882.563589043614,-0.544806353068538,0.619707189337743,-0.879135118072055,0.379328018546948,0.999755084243879
"GYPA","ENSG00000170180.22",194.015620708158,-0.434099327970868,0.710021672892366,-0.611388841417344,0.540942188132648,0.999755084243879
"GYPE","ENSG00000197465.14",76.0179104429423,-0.466083666683082,0.682958524257954,-0.68244798201983,0.494955724355817,0.999755084243879
"KEL","ENSG00000197993.9",289.955001555315,0.0418950433002095,0.446675721050384,0.0937929717820589,0.925273614779268,0.999755084243879
"GYPB","ENSG00000250361.9",382.17007569737,-0.00402494930405158,0.497554805241577,-0.00808945921464341,0.993545615782587,0.999755084243879
