"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"MP:0010530 cerebral arteriovenous malformation","1/5",0.0124387771927725,0.213842919853768,0,0,101.765306122449,446.437935140061,"SLC25A20"
"MP:0004302 abnormal Deiters cell morphology","1/5",0.0124387771927725,0.213842919853768,0,0,101.765306122449,446.437935140061,"TMC1"
"MP:0004043 abnormal pH regulation","1/6",0.0149082847993736,0.213842919853768,0,0,81.4081632653061,342.389562344484,"SLC4A10"
"MP:0004300 abnormal organ of Corti supporting cell morphology","1/7",0.017371741450284,0.213842919853768,0,0,67.8367346938775,274.936210768444,"TMC1"
"MP:0001893 non-obstructive hydrocephaly","1/7",0.017371741450284,0.213842919853768,0,0,67.8367346938775,274.936210768444,"GFAP"
"MP:0000032 cochlear degeneration","1/8",0.0198291614511851,0.213842919853768,0,0,58.1428571428571,227.954980151296,"TMC1"
"MP:0002807 abnormal eye blink conditioning behavior","1/9",0.0222805591236868,0.213842919853768,0,0,50.8724489795918,193.520869933163,"GFAP"
"MP:0013847 retropleural edema","1/9",0.0222805591236868,0.213842919853768,0,0,50.8724489795918,193.520869933163,"SLC25A20"
"MP:0010958 abnormal tricarboxylic acid cycle","1/9",0.0222805591236868,0.213842919853768,0,0,50.8724489795918,193.520869933163,"GPT2"
"MP:0013842 ductus venosus stenosis","1/9",0.0222805591236868,0.213842919853768,0,0,50.8724489795918,193.520869933163,"SLC25A20"
"MP:0013237 abnormal skeletal muscle regeneration","1/10",0.0247259488172581,0.213842919853768,0,0,45.2176870748299,167.301012082339,"BEX1"
"MP:0008917 abnormal oligodendrocyte physiology","1/11",0.0271653448579924,0.213842919853768,0,0,40.6938775510204,146.734521000359,"GFAP"
"MP:0013242 abnormal amino acid metabolism","1/11",0.0271653448579924,0.213842919853768,0,0,40.6938775510204,146.734521000359,"GPT2"
"MP:0012303 umbilical vein stenosis","1/11",0.0271653448579924,0.213842919853768,0,0,40.6938775510204,146.734521000359,"SLC25A20"
"MP:0004534 decreased inner hair cell stereocilia number","1/11",0.0271653448579924,0.213842919853768,0,0,40.6938775510204,146.734521000359,"FSCN2"
"MP:0004431 abnormal hair cell mechanoelectric transduction","1/11",0.0271653448579924,0.213842919853768,0,0,40.6938775510204,146.734521000359,"TMC1"
"MP:0003169 abnormal scala media morphology","1/12",0.0295987615689071,0.213842919853768,0,0,36.9925788497217,130.214719406514,"TMC1"
"MP:0014019 embryo cyst","1/12",0.0295987615689071,0.213842919853768,0,0,36.9925788497217,130.214719406514,"SLC25A20"
"MP:0004331 vestibular saccular macula degeneration","1/13",0.032026213248763,0.213842919853768,0,0,33.9081632653061,116.684789992962,"TMC1"
"MP:0009939 abnormal hippocampus neuron morphology","1/14",0.0344477141698712,0.213842919853768,0,0,31.298273155416,105.422368949113,"GPT2"
"MP:0003412 abnormal afterhyperpolarization","1/14",0.0344477141698712,0.213842919853768,0,0,31.298273155416,105.422368949113,"KCNQ5"
"MP:0013968 multiple persisting craniopharyngeal ducts","1/15",0.0368632785936063,0.213842919853768,0,0,29.0612244897959,95.9177159613371,"SLC25A20"
"MP:0004529 decreased outer hair cell stereocilia number","1/16",0.0392729207344652,0.213842919853768,0,0,27.1224489795918,87.8013353011642,"FSCN2"
"MP:0011493 double ureter","1/17",0.0416766547912335,0.213842919853768,0,0,25.4260204081633,80.799167280865,"SLC25A20"
"MP:0002894 abnormal otolith morphology","1/17",0.0416766547912335,0.213842919853768,0,0,25.4260204081633,80.799167280865,"TMC1"
"MP:0010082 sternebra fusion","1/18",0.0440744949316927,0.213842919853768,0,0,23.9291716686675,74.7038591145848,"ADAMTS6"
"MP:0010912 herniated liver","1/18",0.0440744949316927,0.213842919853768,0,0,23.9291716686675,74.7038591145848,"SLC25A20"
"MP:0000822 abnormal brain ventricle morphology","1/19",0.0464664552952436,0.216387996435298,0,0,22.5986394557823,69.3557808280063,"SLC4A10"
"MP:0006325 impaired hearing","2/140",0.0479026862337683,0.216387996435298,0,0,5.98188405797101,18.1764553705159,"TMC1;SLC4A10"
"MP:0000953 abnormal oligodendrocyte morphology","1/22",0.0536071985992548,0.219199297343695,0,0,19.3673469387755,56.6702499978695,"GFAP"
"MP:0000952 abnormal CNS glial cell morphology","1/22",0.0536071985992548,0.219199297343695,0,0,19.3673469387755,56.6702499978695,"GFAP"
