"Term","Overlap","P.value","Adjusted.P.value","Old.P.value","Old.Adjusted.P.value","Odds.Ratio","Combined.Score","Genes"
"Regulation Of Chaperone-Mediated Autophagy (GO:1904714)","1/7",0.017371741450284,0.238140583388124,0,0,67.8367346938775,274.936210768444,"GFAP"
"Regulation Of Alpha-Beta T Cell Differentiation (GO:0046637)","1/7",0.017371741450284,0.238140583388124,0,0,67.8367346938775,274.936210768444,"ZNF683"
"Detection Of Mechanical Stimulus Involved In Sensory Perception Of Sound (GO:0050910)","1/8",0.0198291614511851,0.238140583388124,0,0,58.1428571428571,227.954980151296,"TMC1"
"Regulation Of Toll-Like Receptor 9 Signaling Pathway (GO:0034163)","1/10",0.0247259488172581,0.238140583388124,0,0,45.2176870748299,167.301012082339,"GRAMD4"
"T Cell Chemotaxis (GO:0010818)","1/10",0.0247259488172581,0.238140583388124,0,0,45.2176870748299,167.301012082339,"DEFA1"
"Visual Perception (GO:0007601)","2/101",0.0264315192050236,0.238140583388124,0,0,8.35479797979798,30.3546359095748,"SLC4A10;FSCN2"
"Sensory Perception Of Light Stimulus (GO:0050953)","2/102",0.026917726401911,0.238140583388124,0,0,8.27083333333333,29.898816321571,"SLC4A10;FSCN2"
"Regulation Of Lipid Kinase Activity (GO:0043550)","1/11",0.0271653448579924,0.238140583388124,0,0,40.6938775510204,146.734521000359,"PIK3R3"
"Fatty Acid Transmembrane Transport (GO:1902001)","1/12",0.0295987615689071,0.238140583388124,0,0,36.9925788497217,130.214719406514,"SLC25A20"
"Regulation Of Short-Term Neuronal Synaptic Plasticity (GO:0048172)","1/13",0.032026213248763,0.238140583388124,0,0,33.9081632653061,116.684789992962,"SLC4A10"
"Killing By Host Of Symbiont Cells (GO:0051873)","1/13",0.032026213248763,0.238140583388124,0,0,33.9081632653061,116.684789992962,"DEFA1"
"Regulation Of Immune Effector Process (GO:0002697)","1/13",0.032026213248763,0.238140583388124,0,0,33.9081632653061,116.684789992962,"ZNF683"
"2-Oxoglutarate Metabolic Process (GO:0006103)","1/14",0.0344477141698712,0.238140583388124,0,0,31.298273155416,105.422368949113,"GPT2"
"Detection Of Mechanical Stimulus Involved In Sensory Perception (GO:0050974)","1/14",0.0344477141698712,0.238140583388124,0,0,31.298273155416,105.422368949113,"TMC1"
"Defense Response To Protozoan (GO:0042832)","1/15",0.0368632785936063,0.238140583388124,0,0,29.0612244897959,95.9177159613371,"DEFA1"
"Negative Regulation Of Viral-Induced Cytoplasmic Pattern Recognition Receptor Signaling Pathway (GO:0039532)","1/16",0.0392729207344652,0.238140583388124,0,0,27.1224489795918,87.8013353011642,"GRAMD4"
"Negative Regulation Of Anoikis (GO:2000811)","1/16",0.0392729207344652,0.238140583388124,0,0,27.1224489795918,87.8013353011642,"PIK3R3"
"Regulation Of Natural Killer Cell Activation (GO:0032814)","1/16",0.0392729207344652,0.238140583388124,0,0,27.1224489795918,87.8013353011642,"ZNF683"
"Cell Migration Involved In Sprouting Angiogenesis (GO:0002042)","1/17",0.0416766547912335,0.238140583388124,0,0,25.4260204081633,80.799167280865,"PIK3R3"
"Intracellular Estrogen Receptor Signaling Pathway (GO:0030520)","1/17",0.0416766547912335,0.238140583388124,0,0,25.4260204081633,80.799167280865,"DEFA1"
"T Cell Migration (GO:0072678)","1/17",0.0416766547912335,0.238140583388124,0,0,25.4260204081633,80.799167280865,"DEFA1"
"Intracellular Lipid Transport (GO:0032365)","1/18",0.0440744949316927,0.238140583388124,0,0,23.9291716686675,74.7038591145848,"SLC25A20"
"Regulation Of Lymphocyte Differentiation (GO:0045619)","1/19",0.0464664552952436,0.238140583388124,0,0,22.5986394557823,69.3557808280063,"ZNF683"
"Bicarbonate Transport (GO:0015701)","1/19",0.0464664552952436,0.238140583388124,0,0,22.5986394557823,69.3557808280063,"SLC4A10"
"Innate Immune Response In Mucosa (GO:0002227)","1/21",0.0512327930672156,0.242370521048751,0,0,20.3367346938776,60.4280744540867,"DEFA1"
"Regulation Of Anoikis (GO:2000209)","1/21",0.0512327930672156,0.242370521048751,0,0,20.3367346938776,60.4280744540867,"PIK3R3"
"Blood Vessel Endothelial Cell Migration (GO:0043534)","1/22",0.0536071985992548,0.244210571396605,0,0,19.3673469387755,56.6702499978695,"PIK3R3"
