"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"HEMGN","ENSG00000136929.13",4486.93449722358,0.570961265823808,0.439075244680878,1.30037225450682,0.193473414579023,0.955714497271327
"SPTBN5","ENSG00000137877.10",125.104649605704,-0.34193198769102,0.273004903035636,-1.25247562915157,0.21039660327336,0.96609762009675
"SPTA1","ENSG00000163554.15",547.090901891586,0.543016115275679,0.488906063613148,1.11067576307531,0.266707938353474,0.993771429182955
"SLC4A1","ENSG00000004939.16",52961.7878651032,0.204195838030684,0.605034056919369,0.337494783467861,0.735743943911132,0.999755084243877
"SPTB","ENSG00000070182.21",9095.66892647941,0.0358747605199382,0.679926705632632,0.0527626878349467,0.957920990862786,0.999755084243877
"RHAG","ENSG00000112077.18",56.2161302465674,-0.412780193313493,0.556205255448139,-0.74213644921588,0.458004667928057,0.999755084243877
"EPB42","ENSG00000166947.15",5265.84111485875,0.327509601707831,0.550516780889273,0.594913021867908,0.551901612429957,0.999755084243877
"AHSP","ENSG00000169877.10",882.563589043614,-0.544806353068533,0.619707189337743,-0.879135118072047,0.379328018546952,0.999755084243877
"GYPA","ENSG00000170180.22",194.015620708158,-0.434099327970867,0.710021672892366,-0.611388841417343,0.540942188132649,0.999755084243877
"GYPE","ENSG00000197465.14",76.0179104429423,-0.466083666683154,0.682958524258977,-0.682447982018914,0.494955724356396,0.999755084243877
"KEL","ENSG00000197993.9",289.955001555315,0.0418950433001977,0.446675721051176,0.0937929717818662,0.925273614779421,0.999755084243877
"GYPB","ENSG00000250361.9",382.17007569737,-0.00402494930406194,0.497554805242571,-0.00808945921464807,0.993545615782583,0.999755084243877
