"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LRRC37A4P","ENSG00000214425.9",2375.92591510725,5.83125810939886,0.592883416915822,9.83542116885821,7.92353715486373e-23,1.36332380286585e-18
"U2AF1","ENSG00000160201.12",1843.62108456653,13.8028370623443,2.7554533735165,5.00927985028075,5.46340819097768e-07,0.00235008503334905
"TMEM184A","ENSG00000164855.16",25.7385465462514,-9.4473454232122,1.85595516348796,-5.09028752906805,3.57520974681258e-07,0.00235008503334905
"TVP23C-CDRT4","ENSG00000259024.6",207.181352625,10.5060299748006,2.08167580380771,5.04690978085224,4.49013244344368e-07,0.00235008503334905
"KMO","ENSG00000117009.12",240.374405906897,-1.6091184779262,0.32863473171857,-4.89637376278348,9.76213098882347e-07,0.00335934451587393
"GOLGA8O","ENSG00000206127.11",352.308431048317,1.939125308167,0.413619607572114,4.6881851649862,2.75638564448834e-06,0.00790439523317771
"PMS2P6","ENSG00000174384.9",131.808353370163,9.78618071980628,2.15676390670877,4.53743717120157,5.69419869762617e-06,0.0139963403987651
"RNF217","ENSG00000146373.17",279.781167278662,1.58233405867595,0.351952582140347,4.4958728504085,6.9285132267101e-06,0.0149014998223467
"PDCD1","ENSG00000188389.11",170.334789309546,2.71199174733196,0.608726520370809,4.455189081757,8.38192886924939e-06,0.016024385347145
"CORO7-PAM16","ENSG00000103426.12",93.0550637890854,9.53415266579706,2.17174090164711,4.39009674614779,1.13300241378004e-05,0.0194944395314994
"SMG1P2","ENSG00000205534.6",296.736025330545,1.80632462471928,0.417436163487088,4.32718768213561,1.51025268772373e-05,0.0236230979499768
"TUBB4BP2","ENSG00000224802.2",42.4321621461044,3.80781048424119,0.904878191544871,4.208091784973,2.57536263799039e-05,0.0369264079577189
"PLAAT3","ENSG00000176485.13",143.914996163887,2.0697240180757,0.498022358973579,4.15588573641831,3.24029746305249e-05,0.0428865831917548
"LRRC37A17P","ENSG00000263142.5",56.8188731993351,9.11268101511321,2.22743489030679,4.09110993760994,4.29313543924193e-05,0.0527626345482833
"ISY1-RAB43","ENSG00000261796.1",472.880036456328,12.0331362481736,2.96234073880611,4.06203651407882,4.86464656032607e-05,0.0558007391446469
"PLEKHA5","ENSG00000052126.15",161.603759527808,3.28204953394793,0.818863013974561,4.00805687634817,6.12203783946721e-05,0.0658348644161705
"MYEF2","ENSG00000104177.19",244.11746045613,-1.67807126666854,0.432390408951775,-3.88091694895965,0.000104063375334298,0.078093530542839
"COMMD2","ENSG00000114744.9",524.397025046624,1.17584146256418,0.302406791645248,3.88827729750048,0.000100958245235916,0.078093530542839
"GLB1L","ENSG00000163521.16",73.4322217856346,3.75616264842552,0.958185822969152,3.92007746136988,8.85205117013213e-05,0.078093530542839
"ADCY6","ENSG00000174233.12",47.0030807035698,-3.46773296977801,0.896103956238632,-3.86978870658456,0.000108929718297578,0.078093530542839
"CMC4","ENSG00000182712.16",63.4245334531013,2.5405347845857,0.653399621870213,3.88817914726362,0.000100999070614465,0.078093530542839
"FAM95B1","ENSG00000223839.8",66.1952916669851,8.63566024095501,2.23009632853218,3.87232611007385,0.000107801582810352,0.078093530542839
"C4A","ENSG00000244731.9",423.20771082486,-3.21394359771136,0.822804143335074,-3.90608582096375,9.38032085711645e-05,0.078093530542839
"ENSG00000270210","ENSG00000270210.1",64.9727445482838,5.14955738544655,1.32591563153856,3.88377455017339,0.000102847277797731,0.078093530542839
"DEFA1","ENSG00000206047.3",66.1730849089275,21.3675037517176,5.55621343570791,3.84569527412245,0.00012021108414316,0.0827340765506882
"MYORG","ENSG00000164976.9",65.1340216134008,-2.10291608904552,0.555533536407355,-3.78539899255249,0.000153462158056986,0.0998809688415328
"TPRG1","ENSG00000188001.10",102.387170984955,2.68687127892068,0.710784694214395,3.78014791369472,0.000156735217872916,0.0998809688415328
