"gene_name","Ensembl_ID","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ACADVL","ENSG00000072778.20",3342.84619272428,-0.0287392281909836,0.228722949790353,-0.125650828731117,0.900008326255052,0.999972629295253
"ACACB","ENSG00000076555.16",1023.44743164254,0.807552552203624,0.584652733781985,1.3812516482729,0.167201599351496,0.999972629295253
"MCCC1","ENSG00000078070.14",420.721395242313,0.239122772456531,0.420919472278701,0.568096246918703,0.569969616053568,0.999972629295253
"PGM1","ENSG00000079739.17",706.805653730096,-0.0835026672817389,0.281634861627293,-0.296492652931027,0.766853876990661,0.999972629295253
"HADHA","ENSG00000084754.12",3706.23452186967,0.21245095656389,0.19436946891146,1.09302637782412,0.274382218428915,0.999972629295253
"PCK2","ENSG00000100889.12",642.940336015766,0.404963687706443,0.395989345673197,1.02266308962932,0.306467168784584,0.999972629295253
"MLYCD","ENSG00000103150.7",2478.98868771389,0.211302625820498,0.258310084200229,0.81801926732642,0.413346185578511,0.999972629295253
"ETFB","ENSG00000105379.10",852.158056109003,-0.0551206169181311,0.298971468679447,-0.184367482160081,0.853725177989355,0.999972629295253
"CUBN","ENSG00000107611.16",698.48211782907,0.0337325343197225,0.476500545823829,0.0707922259803541,0.943563119071653,0.999972629295253
"MINPP1","ENSG00000107789.16",231.534897307663,-0.46395713205727,0.374308396331959,-1.23950500871427,0.215158535025858,0.999972629295253
"ENO3","ENSG00000108515.18",131.967270228866,0.294901702998691,0.392872349770368,0.75062982460094,0.452875466829809,0.999972629295253
"CPT1A","ENSG00000110090.13",2806.60595844906,0.427772530289591,0.307009498678761,1.39335275335305,0.163513145469837,0.999972629295253
"ACADM","ENSG00000117054.15",1021.10142698675,-0.130182590826707,0.348173761375136,-0.373901210454637,0.708477815850369,0.999972629295253
"ELOVL4","ENSG00000118402.6",37.8322241517906,-0.336388893208811,1.02526825198416,-0.328098419665109,0.742837248843624,0.999972629295253
"MCCC2","ENSG00000131844.17",1159.47257594586,-0.0430503822386474,0.327286038034217,-0.131537484755603,0.895350135617872,0.999972629295253
"MMACHC","ENSG00000132763.15",177.799471306486,-0.328128834037333,0.629073414204158,-0.521606582997073,0.601944278892409,0.999972629295253
"TACO1","ENSG00000136463.9",308.729957595366,-0.369581784950636,0.452202382739056,-0.817292873850034,0.413761078207607,0.999972629295253
"SURF1","ENSG00000148290.10",480.488603930253,0.237510924044689,0.266392339846921,0.89158315956522,0.372616399904578,0.999972629295253
"MMAA","ENSG00000151611.17",251.1226274579,-0.0626534283894507,0.404183085400087,-0.155012494714944,0.876811467015181,0.999972629295253
"G6PD","ENSG00000160211.20",4218.78156326502,0.444703870791922,0.614049853938181,0.724214602348382,0.468933995145599,0.999972629295253
"LMBRD1","ENSG00000168216.13",1771.33320127752,-0.0524289627983974,0.386263815720737,-0.135733559977833,0.892031916204071,0.999972629295253
"GLYCTK","ENSG00000168237.18",1327.69068034252,0.225657414138277,0.292543421759184,0.771363829619911,0.440491308153439,0.999972629295253
"CPT1B","ENSG00000205560.13",464.735661531801,0.331639216477489,0.334170365237574,0.992425573828828,0.320989968834792,0.999972629295253
"CPT1C","ENSG00000169169.15",10.3726808952025,1.81937738807231,2.25387408343401,0.807222285151043,0.419538428713329,NA
